Month,Day,Hour,Minute,Arrival_Rate
November,Wednesday,4,55:00,8
November,Wednesday,5,00:00,9
November,Wednesday,5,05:00,1
November,Wednesday,5,10:00,6
November,Wednesday,5,15:00,9
November,Wednesday,5,20:00,1
November,Wednesday,5,25:00,2
November,Wednesday,5,30:00,9
November,Wednesday,5,35:00,8
November,Wednesday,5,40:00,5
November,Wednesday,5,45:00,1
November,Wednesday,5,50:00,1
November,Wednesday,5,55:00,1
November,Wednesday,6,00:00,1
November,Wednesday,6,05:00,8
November,Wednesday,6,10:00,1
November,Wednesday,6,15:00,2
November,Wednesday,6,20:00,9
November,Wednesday,6,25:00,8
November,Wednesday,6,30:00,1
November,Wednesday,6,35:00,6
November,Wednesday,6,40:00,2
November,Wednesday,6,45:00,6
November,Wednesday,6,50:00,9
November,Wednesday,6,55:00,8
November,Wednesday,7,00:00,1
November,Wednesday,7,05:00,1
November,Wednesday,7,10:00,1
November,Wednesday,7,15:00,1
November,Wednesday,7,20:00,1
November,Wednesday,7,25:00,6
November,Wednesday,7,30:00,7
November,Wednesday,7,35:00,1
November,Wednesday,7,40:00,9
November,Wednesday,7,45:00,8
November,Wednesday,7,50:00,2
November,Wednesday,7,55:00,1
November,Wednesday,8,00:00,8
November,Wednesday,8,05:00,1
November,Wednesday,8,10:00,8
November,Wednesday,8,15:00,8
November,Wednesday,8,20:00,2
November,Wednesday,8,25:00,9
November,Wednesday,8,30:00,1
November,Wednesday,8,35:00,1
November,Wednesday,8,40:00,8
November,Wednesday,8,45:00,1
November,Wednesday,8,50:00,8
November,Wednesday,8,55:00,1
November,Wednesday,9,00:00,1
November,Wednesday,9,05:00,1
November,Wednesday,9,10:00,1
November,Wednesday,9,15:00,1
November,Wednesday,9,20:00,1
November,Wednesday,9,25:00,6
November,Wednesday,9,30:00,2
November,Wednesday,9,35:00,7
November,Wednesday,9,40:00,1
November,Wednesday,9,45:00,4
November,Wednesday,9,50:00,6
November,Wednesday,9,55:00,1
November,Wednesday,10,00:00,1
November,Wednesday,10,05:00,1
November,Wednesday,10,10:00,5
November,Wednesday,10,15:00,1
November,Wednesday,10,20:00,1
November,Wednesday,10,25:00,9
November,Wednesday,10,30:00,1
November,Wednesday,10,35:00,8
November,Wednesday,10,40:00,1
November,Wednesday,10,45:00,8
November,Wednesday,10,50:00,6
November,Wednesday,10,55:00,9
November,Wednesday,11,00:00,1
November,Wednesday,11,05:00,1
November,Wednesday,11,10:00,1
November,Wednesday,11,15:00,1
November,Wednesday,11,20:00,1
November,Wednesday,11,25:00,8
November,Wednesday,11,30:00,1
November,Wednesday,11,35:00,7
November,Wednesday,11,40:00,2
November,Wednesday,11,45:00,1
November,Wednesday,11,50:00,9
November,Wednesday,11,55:00,1
November,Wednesday,12,00:00,1
November,Wednesday,12,05:00,1
November,Wednesday,12,10:00,1
November,Wednesday,12,15:00,3
November,Wednesday,12,20:00,8
November,Wednesday,12,25:00,1
November,Wednesday,12,30:00,9
November,Wednesday,12,35:00,1
November,Wednesday,12,40:00,1
November,Wednesday,12,45:00,6
November,Wednesday,12,50:00,5
November,Wednesday,12,55:00,9
November,Wednesday,13,00:00,6
November,Wednesday,13,05:00,1
November,Wednesday,13,10:00,1
November,Wednesday,13,15:00,1
November,Wednesday,13,20:00,7
November,Wednesday,13,25:00,1
November,Wednesday,13,30:00,8
November,Wednesday,13,35:00,1
November,Wednesday,13,40:00,6
November,Wednesday,13,45:00,7
November,Wednesday,13,50:00,3
November,Wednesday,13,55:00,1
November,Wednesday,14,00:00,9
November,Wednesday,14,05:00,1
November,Wednesday,14,10:00,1
November,Wednesday,14,15:00,1
November,Wednesday,14,20:00,5
November,Wednesday,14,25:00,1
November,Wednesday,14,30:00,9
November,Wednesday,14,35:00,1
November,Wednesday,14,40:00,9
November,Wednesday,14,45:00,5
November,Wednesday,14,50:00,5
November,Wednesday,14,55:00,1
November,Wednesday,15,00:00,7
November,Wednesday,15,05:00,1
November,Wednesday,15,10:00,6
November,Wednesday,15,15:00,1
November,Wednesday,15,20:00,1
November,Wednesday,15,25:00,1
November,Wednesday,15,30:00,1
November,Wednesday,15,35:00,8
November,Wednesday,15,40:00,1
November,Wednesday,15,45:00,8
November,Wednesday,15,50:00,2
November,Wednesday,15,55:00,2
November,Wednesday,16,00:00,1
November,Wednesday,16,05:00,1
November,Wednesday,16,10:00,9
November,Wednesday,16,15:00,7
November,Wednesday,16,20:00,8
November,Wednesday,16,25:00,1
November,Wednesday,16,30:00,2
November,Wednesday,16,35:00,1
November,Wednesday,16,40:00,1
November,Wednesday,16,45:00,8
November,Wednesday,16,50:00,9
November,Wednesday,16,55:00,5
November,Wednesday,17,00:00,1
November,Wednesday,17,05:00,6
November,Wednesday,17,10:00,2
November,Wednesday,17,15:00,1
November,Wednesday,17,20:00,1
November,Wednesday,17,25:00,1
November,Wednesday,17,30:00,1
November,Wednesday,17,35:00,1
November,Wednesday,17,40:00,8
November,Wednesday,17,45:00,1
November,Wednesday,17,50:00,1
November,Wednesday,17,55:00,2
November,Wednesday,18,00:00,1
November,Wednesday,18,05:00,1
November,Wednesday,18,10:00,5
November,Wednesday,18,15:00,1
November,Wednesday,18,20:00,1
November,Wednesday,18,25:00,2
November,Wednesday,18,30:00,7
November,Wednesday,18,35:00,1
November,Wednesday,18,40:00,5
November,Wednesday,18,45:00,1
November,Wednesday,18,50:00,1
November,Wednesday,18,55:00,4
November,Wednesday,19,00:00,1
November,Wednesday,19,05:00,6
November,Wednesday,19,10:00,9
November,Wednesday,19,15:00,8
November,Wednesday,19,20:00,1
November,Wednesday,19,25:00,4
November,Wednesday,19,30:00,1
November,Wednesday,19,35:00,8
November,Wednesday,19,40:00,8
November,Wednesday,19,45:00,6
November,Wednesday,19,50:00,7
November,Wednesday,19,55:00,9
November,Wednesday,20,00:00,1
November,Wednesday,20,05:00,9
November,Wednesday,20,10:00,9
November,Wednesday,20,15:00,8
November,Wednesday,20,20:00,6
November,Wednesday,20,25:00,7
November,Wednesday,20,30:00,1
November,Wednesday,20,35:00,2
November,Wednesday,20,40:00,7
November,Wednesday,20,45:00,5
November,Wednesday,20,50:00,1
November,Wednesday,20,55:00,1
November,Wednesday,21,00:00,9
November,Wednesday,21,05:00,1
November,Wednesday,21,10:00,9
November,Wednesday,21,15:00,1
November,Wednesday,21,20:00,4
November,Wednesday,21,25:00,6
November,Wednesday,21,30:00,7
November,Wednesday,21,35:00,9
November,Wednesday,21,40:00,1
November,Wednesday,21,45:00,9
November,Wednesday,21,50:00,9
November,Wednesday,21,55:00,1
November,Wednesday,22,00:00,1
November,Wednesday,22,05:00,1
November,Wednesday,22,10:00,1
November,Wednesday,22,15:00,1
November,Wednesday,22,20:00,1
November,Wednesday,22,25:00,1
November,Wednesday,22,30:00,5
November,Wednesday,22,35:00,8
November,Wednesday,22,40:00,2
November,Wednesday,22,45:00,1
November,Wednesday,22,50:00,1
November,Wednesday,22,55:00,1
November,Wednesday,23,00:00,2
November,Wednesday,23,05:00,8
November,Wednesday,23,10:00,9
November,Wednesday,23,15:00,1
November,Wednesday,23,20:00,9
November,Wednesday,23,25:00,1
November,Wednesday,23,30:00,9
November,Wednesday,23,35:00,1
November,Wednesday,23,40:00,8
November,Wednesday,23,45:00,1
November,Wednesday,23,50:00,5
November,Wednesday,23,55:00,7
November,Thursday,0,00:00,1
November,Thursday,0,05:00,5
November,Thursday,0,10:00,2
November,Thursday,0,15:00,9
November,Thursday,0,20:00,2
November,Thursday,0,25:00,9
November,Thursday,0,30:00,1
November,Thursday,0,35:00,1
November,Thursday,0,40:00,9
November,Thursday,0,45:00,1
November,Thursday,0,50:00,6
November,Thursday,0,55:00,2
November,Thursday,1,00:00,8
November,Thursday,1,05:00,1
November,Thursday,1,10:00,1
November,Thursday,1,15:00,9
November,Thursday,1,20:00,7
November,Thursday,1,25:00,1
November,Thursday,1,30:00,1
November,Thursday,1,35:00,1
November,Thursday,1,40:00,1
November,Thursday,1,45:00,6
November,Thursday,1,50:00,4
November,Thursday,1,55:00,1
November,Thursday,2,00:00,9
November,Thursday,2,05:00,1
November,Thursday,2,10:00,1
November,Thursday,2,15:00,1
November,Thursday,2,20:00,7
November,Thursday,2,25:00,6
November,Thursday,2,30:00,9
November,Thursday,2,35:00,9
November,Thursday,2,40:00,1
November,Thursday,2,45:00,6
November,Thursday,2,50:00,2
November,Thursday,2,55:00,9
November,Thursday,3,00:00,9
November,Thursday,3,05:00,9
November,Thursday,3,10:00,1
November,Thursday,3,15:00,1
November,Thursday,3,20:00,7
November,Thursday,3,25:00,1
November,Thursday,3,30:00,1
November,Thursday,3,35:00,7
November,Thursday,3,40:00,1
November,Thursday,3,45:00,1
November,Thursday,3,50:00,1
November,Thursday,3,55:00,8
November,Thursday,4,00:00,5
November,Thursday,4,05:00,1
November,Thursday,4,10:00,1
November,Thursday,4,15:00,1
November,Thursday,4,20:00,9
November,Thursday,4,25:00,1
November,Thursday,4,30:00,1
November,Thursday,4,35:00,1
November,Thursday,4,40:00,6
November,Thursday,4,45:00,7
November,Thursday,4,50:00,8
November,Thursday,4,55:00,8
November,Thursday,5,00:00,9
November,Thursday,5,05:00,1
November,Thursday,5,10:00,1
November,Thursday,5,15:00,5
November,Thursday,5,20:00,1
November,Thursday,5,25:00,1
November,Thursday,5,30:00,7
November,Thursday,5,35:00,1
November,Thursday,5,40:00,1
November,Thursday,5,45:00,1
November,Thursday,5,50:00,8
November,Thursday,5,55:00,6
November,Thursday,6,00:00,1
November,Thursday,6,05:00,1
November,Thursday,6,10:00,5
November,Thursday,6,15:00,8
November,Thursday,6,20:00,8
November,Thursday,6,25:00,8
November,Thursday,6,30:00,9
November,Thursday,6,35:00,1
November,Thursday,6,40:00,1
November,Thursday,6,45:00,1
November,Thursday,6,50:00,2
November,Thursday,6,55:00,1
November,Thursday,7,00:00,7
November,Thursday,7,05:00,1
November,Thursday,7,10:00,1
November,Thursday,7,15:00,5
November,Thursday,7,20:00,4
November,Thursday,7,25:00,5
November,Thursday,7,30:00,9
November,Thursday,7,35:00,1
November,Thursday,7,40:00,5
November,Thursday,7,45:00,1
November,Thursday,7,50:00,2
November,Thursday,7,55:00,1
November,Thursday,8,00:00,9
November,Thursday,8,05:00,1
November,Thursday,8,10:00,1
November,Thursday,8,15:00,1
November,Thursday,8,20:00,6
November,Thursday,8,25:00,5
November,Thursday,8,30:00,1
November,Thursday,8,35:00,8
November,Thursday,8,40:00,1
November,Thursday,8,45:00,5
November,Thursday,8,50:00,8
November,Thursday,8,55:00,1
November,Thursday,9,00:00,1
November,Thursday,9,05:00,6
November,Thursday,9,10:00,1
November,Thursday,9,15:00,1
November,Thursday,9,20:00,1
November,Thursday,9,25:00,6
November,Thursday,9,30:00,5
November,Thursday,9,35:00,1
November,Thursday,9,40:00,1
November,Thursday,9,45:00,1
November,Thursday,9,50:00,7
November,Thursday,9,55:00,9
November,Thursday,10,00:00,7
November,Thursday,10,05:00,6
November,Thursday,10,10:00,9
November,Thursday,10,15:00,5
November,Thursday,10,20:00,1
November,Thursday,10,25:00,9
November,Thursday,10,30:00,1
November,Thursday,10,35:00,9
November,Thursday,10,40:00,9
November,Thursday,10,45:00,1
November,Thursday,10,50:00,2
November,Thursday,10,55:00,1
November,Thursday,11,00:00,2
November,Thursday,11,05:00,1
November,Thursday,11,10:00,1
November,Thursday,11,15:00,1
November,Thursday,11,20:00,5
November,Thursday,11,25:00,1
November,Thursday,11,30:00,1
November,Thursday,11,35:00,7
November,Thursday,11,40:00,2
November,Thursday,11,45:00,7
November,Thursday,11,50:00,2
November,Thursday,11,55:00,8
November,Thursday,12,00:00,1
November,Thursday,12,05:00,1
November,Thursday,12,10:00,6
November,Thursday,12,15:00,5
November,Thursday,12,20:00,2
November,Thursday,12,25:00,9
November,Thursday,12,30:00,1
November,Thursday,12,35:00,6
November,Thursday,12,40:00,8
November,Thursday,12,45:00,6
November,Thursday,12,50:00,2
November,Thursday,12,55:00,1
November,Thursday,13,00:00,9
November,Thursday,13,05:00,1
November,Thursday,13,10:00,5
November,Thursday,13,15:00,8
November,Thursday,13,20:00,1
November,Thursday,13,25:00,8
November,Thursday,13,30:00,8
November,Thursday,13,35:00,1
November,Thursday,13,40:00,1
November,Thursday,13,45:00,1
November,Thursday,13,50:00,1
November,Thursday,13,55:00,9
November,Thursday,14,00:00,7
November,Thursday,14,05:00,1
November,Thursday,14,10:00,9
November,Thursday,14,15:00,9
November,Thursday,14,20:00,7
November,Thursday,14,25:00,9
November,Thursday,14,30:00,1
November,Thursday,14,35:00,1
November,Thursday,14,40:00,3
November,Thursday,14,45:00,1
November,Thursday,14,50:00,5
November,Thursday,14,55:00,9
November,Thursday,15,00:00,9
November,Thursday,15,05:00,9
November,Thursday,15,10:00,1
November,Thursday,15,15:00,1
November,Thursday,15,20:00,1
November,Thursday,15,25:00,7
November,Thursday,15,30:00,2
November,Thursday,15,35:00,3
November,Thursday,15,40:00,1
November,Thursday,15,45:00,9
November,Thursday,15,50:00,1
November,Thursday,15,55:00,1
November,Thursday,16,00:00,9
November,Thursday,16,05:00,8
November,Thursday,16,10:00,8
November,Thursday,16,15:00,2
November,Thursday,16,20:00,1
November,Thursday,16,25:00,9
November,Thursday,16,30:00,9
November,Thursday,16,35:00,1
November,Thursday,16,40:00,1
November,Thursday,16,45:00,1
November,Thursday,16,50:00,1
November,Thursday,16,55:00,2
November,Thursday,17,00:00,5
November,Thursday,17,05:00,1
November,Thursday,17,10:00,4
November,Thursday,17,15:00,1
November,Thursday,17,20:00,2
November,Thursday,17,25:00,2
November,Thursday,17,30:00,1
November,Thursday,17,35:00,1
November,Thursday,17,40:00,6
November,Thursday,17,45:00,1
November,Thursday,17,50:00,6
November,Thursday,17,55:00,1
November,Thursday,18,00:00,1
November,Thursday,18,05:00,9
November,Thursday,18,10:00,1
November,Thursday,18,15:00,8
November,Thursday,18,20:00,1
November,Thursday,18,25:00,1
November,Thursday,18,30:00,1
November,Thursday,18,35:00,1
November,Thursday,18,40:00,7
November,Thursday,18,45:00,8
November,Thursday,18,50:00,8
November,Thursday,18,55:00,1
November,Thursday,19,00:00,1
November,Thursday,19,05:00,1
November,Thursday,19,10:00,7
November,Thursday,19,15:00,1
November,Thursday,19,20:00,7
November,Thursday,19,25:00,5
November,Thursday,19,30:00,2
November,Thursday,19,35:00,5
November,Thursday,19,40:00,1
November,Thursday,19,45:00,8
November,Thursday,19,50:00,2
November,Thursday,19,55:00,4
November,Thursday,20,00:00,7
November,Thursday,20,05:00,9
November,Thursday,20,10:00,9
November,Thursday,20,15:00,1
November,Thursday,20,20:00,1
November,Thursday,20,25:00,2
November,Thursday,20,30:00,9
November,Thursday,20,35:00,1
November,Thursday,20,40:00,1
November,Thursday,20,45:00,1
November,Thursday,20,50:00,1
November,Thursday,20,55:00,1
November,Thursday,21,00:00,1
November,Thursday,21,05:00,1
November,Thursday,21,10:00,1
November,Thursday,21,15:00,1
November,Thursday,21,20:00,1
November,Thursday,21,25:00,1
November,Thursday,21,30:00,1
November,Thursday,21,35:00,7
November,Thursday,21,40:00,1
November,Thursday,21,45:00,8
November,Thursday,21,50:00,3
November,Thursday,21,55:00,2
November,Thursday,22,00:00,6
November,Thursday,22,05:00,8
November,Thursday,22,10:00,1
November,Thursday,22,15:00,1
November,Thursday,22,20:00,1
November,Thursday,22,25:00,1
November,Thursday,22,30:00,1
November,Thursday,22,35:00,9
November,Thursday,22,40:00,1
November,Thursday,22,45:00,1
November,Thursday,22,50:00,7
November,Thursday,22,55:00,1
November,Thursday,23,00:00,6
November,Thursday,23,05:00,9
November,Thursday,23,10:00,1
November,Thursday,23,15:00,1
November,Thursday,23,20:00,1
November,Thursday,23,25:00,1
November,Thursday,23,30:00,1
November,Thursday,23,35:00,6
November,Thursday,23,40:00,1
November,Thursday,23,45:00,1
November,Thursday,23,50:00,1
November,Thursday,23,55:00,1
November,Friday,0,00:00,1
November,Friday,0,05:00,1
November,Friday,0,10:00,1
November,Friday,0,15:00,9
November,Friday,0,20:00,2
November,Friday,0,25:00,1
November,Friday,0,30:00,1
November,Friday,0,35:00,5
November,Friday,0,40:00,9
November,Friday,0,45:00,9
November,Friday,0,50:00,1
November,Friday,0,55:00,7
November,Friday,1,00:00,8
November,Friday,1,05:00,2
November,Friday,1,10:00,4
November,Friday,1,15:00,9
November,Friday,1,20:00,1
November,Friday,1,25:00,6
November,Friday,1,30:00,7
November,Friday,1,35:00,1
November,Friday,1,40:00,8
November,Friday,1,45:00,9
November,Friday,1,50:00,8
November,Friday,1,55:00,9
November,Friday,2,00:00,9
November,Friday,2,05:00,1
November,Friday,2,10:00,7
November,Friday,2,15:00,9
November,Friday,2,20:00,9
November,Friday,2,25:00,1
November,Friday,2,30:00,7
November,Friday,2,35:00,1
November,Friday,2,40:00,9
November,Friday,2,45:00,1
November,Friday,2,50:00,1
November,Friday,2,55:00,1
November,Friday,3,00:00,1
November,Friday,3,05:00,5
November,Friday,3,10:00,1
November,Friday,3,15:00,1
November,Friday,3,20:00,4
November,Friday,3,25:00,9
November,Friday,3,30:00,6
November,Friday,3,35:00,8
November,Friday,3,40:00,6
November,Friday,3,45:00,1
November,Friday,3,50:00,2
November,Friday,3,55:00,7
November,Friday,4,00:00,1
November,Friday,4,05:00,1
November,Friday,4,10:00,1
November,Friday,4,15:00,6
November,Friday,4,20:00,8
November,Friday,4,25:00,9
November,Friday,4,30:00,8
November,Friday,4,35:00,5
November,Friday,4,40:00,8
November,Friday,4,45:00,1
November,Friday,4,50:00,9
November,Friday,4,55:00,7
November,Friday,5,00:00,9
November,Friday,5,05:00,1
November,Friday,5,10:00,1
November,Friday,5,15:00,1
November,Friday,5,20:00,1
November,Friday,5,25:00,1
November,Friday,5,30:00,1
November,Friday,5,35:00,8
November,Friday,5,40:00,1
November,Friday,5,45:00,8
November,Friday,5,50:00,8
November,Friday,5,55:00,1
November,Friday,6,00:00,1
November,Friday,6,05:00,1
November,Friday,6,10:00,9
November,Friday,6,15:00,1
November,Friday,6,20:00,5
November,Friday,6,25:00,4
November,Friday,6,30:00,6
November,Friday,6,35:00,8
November,Friday,6,40:00,1
November,Friday,6,45:00,6
November,Friday,6,50:00,9
November,Friday,6,55:00,6
November,Friday,7,00:00,1
November,Friday,7,05:00,9
November,Friday,7,10:00,9
November,Friday,7,15:00,1
November,Friday,7,20:00,9
November,Friday,7,25:00,1
November,Friday,7,30:00,8
November,Friday,7,35:00,2
November,Friday,7,40:00,6
November,Friday,7,45:00,8
November,Friday,7,50:00,1
November,Friday,7,55:00,2
November,Friday,8,00:00,9
November,Friday,8,05:00,1
November,Friday,8,10:00,1
November,Friday,8,15:00,8
November,Friday,8,20:00,1
November,Friday,8,25:00,7
November,Friday,8,30:00,9
November,Friday,8,35:00,8
November,Friday,8,40:00,1
November,Friday,8,45:00,1
November,Friday,8,50:00,1
November,Friday,8,55:00,5
November,Friday,9,00:00,1
November,Friday,9,05:00,4
November,Friday,9,10:00,1
November,Friday,9,15:00,1
November,Friday,9,20:00,1
November,Friday,9,25:00,9
November,Friday,9,30:00,1
November,Friday,9,35:00,9
November,Friday,9,40:00,1
November,Friday,9,45:00,1
November,Friday,9,50:00,7
November,Friday,9,55:00,8
November,Friday,10,00:00,1
November,Friday,10,05:00,1
November,Friday,10,10:00,1
November,Friday,10,15:00,8
November,Friday,10,20:00,1
November,Friday,10,25:00,1
November,Friday,10,30:00,1
November,Friday,10,35:00,5
November,Friday,10,40:00,1
November,Friday,10,45:00,4
November,Friday,10,50:00,8
November,Friday,10,55:00,9
November,Friday,11,00:00,1
November,Friday,11,05:00,8
November,Friday,11,10:00,1
November,Friday,11,15:00,1
November,Friday,11,20:00,1
November,Friday,11,25:00,1
November,Friday,11,30:00,1
November,Friday,11,35:00,8
November,Friday,11,40:00,9
November,Friday,11,45:00,1
November,Friday,11,50:00,8
November,Friday,11,55:00,1
November,Friday,12,00:00,6
November,Friday,12,05:00,8
November,Friday,12,10:00,2
November,Friday,12,15:00,1
November,Friday,12,20:00,4
November,Friday,12,25:00,8
November,Friday,12,30:00,2
November,Friday,12,35:00,1
November,Friday,12,40:00,1
November,Friday,12,45:00,1
November,Friday,12,50:00,9
November,Friday,12,55:00,1
November,Friday,13,00:00,1
November,Friday,13,05:00,8
November,Friday,13,10:00,1
November,Friday,13,15:00,7
November,Friday,13,20:00,1
November,Friday,13,25:00,7
November,Friday,13,30:00,1
November,Friday,13,35:00,7
November,Friday,13,40:00,1
November,Friday,13,45:00,5
November,Friday,13,50:00,7
November,Friday,13,55:00,4
November,Friday,14,00:00,1
November,Friday,14,05:00,6
November,Friday,14,10:00,1
November,Friday,14,15:00,9
November,Friday,14,20:00,1
November,Friday,14,25:00,4
November,Friday,14,30:00,1
November,Friday,14,35:00,1
November,Friday,14,40:00,1
November,Friday,14,45:00,1
November,Friday,14,50:00,7
November,Friday,14,55:00,7
November,Friday,15,00:00,1
November,Friday,15,05:00,1
November,Friday,15,10:00,1
November,Friday,15,15:00,1
November,Friday,15,20:00,7
November,Friday,15,25:00,8
November,Friday,15,30:00,1
November,Friday,15,35:00,1
November,Friday,15,40:00,8
November,Friday,15,45:00,1
November,Friday,15,50:00,9
November,Friday,15,55:00,1
November,Friday,16,00:00,6
November,Friday,16,05:00,1
November,Friday,16,10:00,2
November,Friday,16,15:00,6
November,Friday,16,20:00,9
November,Friday,16,25:00,1
November,Friday,16,30:00,1
November,Friday,16,35:00,8
November,Friday,16,40:00,9
November,Friday,16,45:00,8
November,Friday,16,50:00,1
November,Friday,16,55:00,1
November,Friday,17,00:00,1
November,Friday,17,05:00,9
November,Friday,17,10:00,6
November,Friday,17,15:00,6
November,Friday,17,20:00,2
November,Friday,17,25:00,1
November,Friday,17,30:00,2
November,Friday,17,35:00,1
November,Friday,17,40:00,7
November,Friday,17,45:00,9
November,Friday,17,50:00,5
November,Friday,17,55:00,9
November,Friday,18,00:00,9
November,Friday,18,05:00,1
November,Friday,18,10:00,1
November,Friday,18,15:00,9
November,Friday,18,20:00,5
November,Friday,18,25:00,1
November,Friday,18,30:00,1
November,Friday,18,35:00,1
November,Friday,18,40:00,9
November,Friday,18,45:00,6
November,Friday,18,50:00,7
November,Friday,18,55:00,5
November,Friday,19,00:00,9
November,Friday,19,05:00,2
November,Friday,19,10:00,9
November,Friday,19,15:00,9
November,Friday,19,20:00,1
November,Friday,19,25:00,1
November,Friday,19,30:00,1
November,Friday,19,35:00,2
November,Friday,19,40:00,1
November,Friday,19,45:00,1
November,Friday,19,50:00,1
November,Friday,19,55:00,8
November,Friday,20,00:00,5
November,Friday,20,05:00,1
November,Friday,20,10:00,1
November,Friday,20,15:00,1
November,Friday,20,20:00,1
November,Friday,20,25:00,1
November,Friday,20,30:00,4
November,Friday,20,35:00,2
November,Friday,20,40:00,1
November,Friday,20,45:00,6
November,Friday,20,50:00,9
November,Friday,20,55:00,1
November,Friday,21,00:00,1
November,Friday,21,05:00,3
November,Friday,21,10:00,1
November,Friday,21,15:00,8
November,Friday,21,20:00,1
November,Friday,21,25:00,1
November,Friday,21,30:00,1
November,Friday,21,35:00,8
November,Friday,21,40:00,9
November,Friday,21,45:00,1
November,Friday,21,50:00,1
November,Friday,21,55:00,9
November,Friday,22,00:00,7
November,Friday,22,05:00,7
November,Friday,22,10:00,5
November,Friday,22,15:00,1
November,Friday,22,20:00,8
November,Friday,22,25:00,4
November,Friday,22,30:00,6
November,Friday,22,35:00,1
November,Friday,22,40:00,9
November,Friday,22,45:00,5
November,Friday,22,50:00,1
November,Friday,22,55:00,1
November,Friday,23,00:00,1
November,Friday,23,05:00,8
November,Friday,23,10:00,1
November,Friday,23,15:00,1
November,Friday,23,20:00,8
November,Friday,23,25:00,8
November,Friday,23,30:00,1
November,Friday,23,35:00,7
November,Friday,23,40:00,5
November,Friday,23,45:00,1
November,Friday,23,50:00,4
November,Friday,23,55:00,7
November,Saturday,0,00:00,1
November,Saturday,0,05:00,2
November,Saturday,0,10:00,7
November,Saturday,0,15:00,9
November,Saturday,0,20:00,8
November,Saturday,0,25:00,1
November,Saturday,0,30:00,5
November,Saturday,0,35:00,2
November,Saturday,0,40:00,7
November,Saturday,0,45:00,1
November,Saturday,0,50:00,1
November,Saturday,0,55:00,7
November,Saturday,1,00:00,1
November,Saturday,1,05:00,1
November,Saturday,1,10:00,6
November,Saturday,1,15:00,1
November,Saturday,1,20:00,8
November,Saturday,1,25:00,1
November,Saturday,1,30:00,1
November,Saturday,1,35:00,1
November,Saturday,1,40:00,1
November,Saturday,1,45:00,6
November,Saturday,1,50:00,1
November,Saturday,1,55:00,5
November,Saturday,2,00:00,9
November,Saturday,2,05:00,1
November,Saturday,2,10:00,1
November,Saturday,2,15:00,6
November,Saturday,2,20:00,8
November,Saturday,2,25:00,1
November,Saturday,2,30:00,9
November,Saturday,2,35:00,1
November,Saturday,2,40:00,1
November,Saturday,2,45:00,9
November,Saturday,2,50:00,7
November,Saturday,2,55:00,1
November,Saturday,3,00:00,2
November,Saturday,3,05:00,1
November,Saturday,3,10:00,7
November,Saturday,3,15:00,7
November,Saturday,3,20:00,4
November,Saturday,3,25:00,2
November,Saturday,3,30:00,9
November,Saturday,3,35:00,9
November,Saturday,3,40:00,1
November,Saturday,3,45:00,1
November,Saturday,3,50:00,1
November,Saturday,3,55:00,5
November,Saturday,4,00:00,1
November,Saturday,4,05:00,2
November,Saturday,4,10:00,8
November,Saturday,4,15:00,1
November,Saturday,4,20:00,1
November,Saturday,4,25:00,1
November,Saturday,4,30:00,1
November,Saturday,4,35:00,9
November,Saturday,4,40:00,4
November,Saturday,4,45:00,9
November,Saturday,4,50:00,1
November,Saturday,4,55:00,8
November,Saturday,5,00:00,8
November,Saturday,5,05:00,1
November,Saturday,5,10:00,1
November,Saturday,5,15:00,1
November,Saturday,5,20:00,1
November,Saturday,5,25:00,1
November,Saturday,5,30:00,1
November,Saturday,5,35:00,8
November,Saturday,5,40:00,1
November,Saturday,5,45:00,1
November,Saturday,5,50:00,7
November,Saturday,5,55:00,1
November,Saturday,6,00:00,7
November,Saturday,6,05:00,1
November,Saturday,6,10:00,8
November,Saturday,6,15:00,1
November,Saturday,6,20:00,1
November,Saturday,6,25:00,6
November,Saturday,6,30:00,9
November,Saturday,6,35:00,1
November,Saturday,6,40:00,1
November,Saturday,6,45:00,6
November,Saturday,6,50:00,2
November,Saturday,6,55:00,8
November,Saturday,7,00:00,1
November,Saturday,7,05:00,1
November,Saturday,7,10:00,8
November,Saturday,7,15:00,1
November,Saturday,7,20:00,9
November,Saturday,7,25:00,1
November,Saturday,7,30:00,1
November,Saturday,7,35:00,7
November,Saturday,7,40:00,1
November,Saturday,7,45:00,8
November,Saturday,7,50:00,1
November,Saturday,7,55:00,7
November,Saturday,8,00:00,4
November,Saturday,8,05:00,1
November,Saturday,8,10:00,8
November,Saturday,8,15:00,1
November,Saturday,8,20:00,1
November,Saturday,8,25:00,9
November,Saturday,8,30:00,1
November,Saturday,8,35:00,1
November,Saturday,8,40:00,8
November,Saturday,8,45:00,1
November,Saturday,8,50:00,7
November,Saturday,8,55:00,9
November,Saturday,9,00:00,1
November,Saturday,9,05:00,1
November,Saturday,9,10:00,1
November,Saturday,9,15:00,9
November,Saturday,9,20:00,1
November,Saturday,9,25:00,9
November,Saturday,9,30:00,7
November,Saturday,9,35:00,1
November,Saturday,9,40:00,4
November,Saturday,9,45:00,7
November,Saturday,9,50:00,6
November,Saturday,9,55:00,7
November,Saturday,10,00:00,1
November,Saturday,10,05:00,1
November,Saturday,10,10:00,1
November,Saturday,10,15:00,1
November,Saturday,10,20:00,9
November,Saturday,10,25:00,2
November,Saturday,10,30:00,1
November,Saturday,10,35:00,1
November,Saturday,10,40:00,1
November,Saturday,10,45:00,1
